rate,comment
0,今天在此消費是自助式結帳，出感應門莫名的閃燈叫聲，於是工作人員上前說我可能沒有結帳完成消磁，我立刻拿出消費帳單請她查詢，因為來回進出仍然感應門有叫聲，最後不得已只好開皮包讓她看我是否有拿東西放皮包（因為工作人員說可能是化妝品之類在我皮包），真的非常無言，東西沒有多少錢，我有必要為了得到而做出傷害自己名譽的事情嗎？ 為什麼不檢討感應門故障，讓我在門口讓人看笑話，讓我很生氣😡 這是我在此消費20幾年來很不愉快的消費經驗.
0,真的是完全傻眼耶 排隊結帳到最後突然被告知關線要到其它地方重新排 安安有事嗎？傻眼貓咪 提前告知這麼難？買牛奶跟肉類是要排到退冰？
0,麻煩注意一下你們美食街的品川蘭，店員態度惡劣至極，包誇店長的態度也惡劣，整身骯髒的要命，還在客人面前挖鼻屎，有沒有搞錯啊！還有女店員跟它媽的貴婦一樣，理都不理人，什麼東西麻，那個女店員
0,停車場管理員素質真差
0,我還第一次碰到賣場入口不放推車的，而且當樓層還沒有要去別的樓層推，還是過年期間
0,8月19日10点20分至40分，我坐在二樓的餐廳，正好面對廚房備餐區，工作人員穿戴整齊正在製作便當，卻發現一位清潔人員站在裡與工作人員聊天，並未有戴口罩及其它的裝備，偶而咳嗽並用手抓拿便當，工作人員並未制止。讓人覺得噁心。大潤發應調出當天的錄影查看究責。
0,我從寵物公園買兩箱藍鑽 有夠重 扛出去還要被結帳的賣場店員質疑沒有結帳 要我出示購物證明 你們很奇怪欸 如果會懷疑民眾買的東西不知道是不是你們賣場自己的東西 那幹嘛另外設置寵物用品店！！！
0,今天3/30下午3點15分結好帳要準備回程了，推著裝很多物品的手推車正前往4樓的停車場，在搭手扶梯中，很開心與家人聊天準備回家，而我與家人的前方有一位小姐推著手推車，但那位小姐到了手扶梯的尾端時，卻推不了手推車到4樓，反而一直卡著、一直卡著，雖然那位小姐也一直試著盡力推，但此時我與家人們真的差點要追撞上去了，真的非常很危險，也非常嚇人，幸好家人有成功讓那位小姐的推車離開手扶梯，要不然後果真的誰都不能承擔的，但如果今天我們與那位小姐之間沒有家人在，而我們的手推車不是會直接撞上那位小姐了，後果真的不堪設想啊... 而且那位小姐之後也沒有任何抱歉與感謝，真的非常驚嚇的恐怖經驗啊！ 至今在大潤發的購物經驗都非常好，也覺得換了新的購物車也非常輕巧、漂亮，但這次經驗真的嚇壞我們，希望不要再發生了！真的很恐怖！真的是有驚無險啊！
0,韓食客服務態度極差，東西都用丟的，還對客人的東西上面做小動作，面對客人的詢問置之不理，甚至大小聲，影響客人吃飯品質，整體評價差，請各位務必小心。
1,飯店住宿空間寬敞、很舒適，服務人員有禮且會隨時注意住客需求，很棒的飯店 !
1,這次來到36樓婚宴會館參加喜宴，氣氛很好，服務生非常客氣又積極 餐點無雷，交通位置也尚稱方便
1,"住哪家台北的五星級酒店可以在房間看飛機起降，還能跟韓哥巧遇？收藏+分享🤣💕 住過高雄萬豪，曼谷萬豪，馬爾地夫萬豪，突然之間覺得真的很像一直收集著萬豪系列，而且真的都沒有刻意，這次台北萬豪解鎖了🔐我們想想下次是哪裡的萬豪？  這次住台北萬豪滿開心的就是無意間跟韓哥在大廳巧遇對上眼馬上來個合照🤩再來就是隔天早上還又在尊榮貴賓廳又遇上同時間吃早餐，有種幸福的感覺🤣  尊榮貴賓廳就是萬豪酒店行政酒廊Executive Lounge只開放尊榮樓層房客、所有套房房客及特定萬豪旅享家會員才能進入使用，在台北萬豪是位於19樓，有餐廳和休息區、會議室，大片落地窗看台北風景滿不錯的，而且有戶外泳池、健身房與SPA唷！ 酒廊的早餐品項比花園廚房少，但用餐環境比較安靜些，還有跟明星巧遇一起吃早餐的機會🫢  這次住在高樓層的天際線景觀天空景觀房Sky View King Room, Skyline view，對於很愛搭飛機和看飛機的我來說真的是太開心又興奮了，一進房就先貼到落地窗看有沒有飛機起降✈️😆早上看跟晚上看都很有Fu，晚上喝杯紅酒看飛機起降真的是一大享受🫢  房間浴室有蛋型浴缸，乾濕分離的洗澡間與廁所，備品應有盡有，吹風機風有點小就是了，因為頭髮長啊我🥲  大家也可以申請萬豪旅享家Marriott Bonvoy累積住宿積分🎉 有鈦金Titanium高等級的人真的很幸福，什麼都能直接升等也能下午四點才退房唷🤩  @marriottbonvoydining @marriottbonvoy @taipei_marriott_hotel  #漢娜在這裡拍照 📸 #漢娜色調  : @hannahbabyya 漢娜粉絲 : Hannah敗家愛旅行 漢娜代購 : 泰sweet曼谷連線代購 @thaisweet_bkk 🇹🇼🛫🇲🇻🇭🇰🇨🇳🇰🇷🇯🇵🇸🇬🇮🇩🇦🇪🇲🇾🇹🇭🇫🇷🇮🇹🇬🇧  #漢娜愛歹丸 #漢娜敗家愛旅行 #漢娜愛旅行 #marriottbonvoy #bonvoy #萬豪旅享家 #台北旅遊 #台北景點 #五星级酒店 #台北住宿 #台北酒店 #網美景點 #網美集散地 #飯店推薦  #住宿推薦 #台灣旅遊 #travel #marriott #titanium #bonvoytitanium #台北住宿  #taipei #台北飯店  #taipeitravel #萬豪酒店 #韓哥 #sungkangsta #han #台北萬豪酒店"
1,朋友婚禮現場超棒❤️ 這年頭結婚不能沒點才藝🤣 非常浪漫的婚宴場地～服務人員很貼心
1,房間跟照片長得一模一樣！ 睡起來超舒適很適合度假 外國人多，餐點種類豐富品質也很優秀
1,台北萬豪酒店位於樂群二路上，捷運劍南路步行約10分鐘，飯店附停車場，交通非常方便。客房有台北市的美景，並提供高速網絡連接和一張寬大的辦公桌，配備了一台平板/衛星有線電視、電話和迷你吧。私人浴室內配有浴缸、淋浴設施、吹風機、免費洗浴用品和拖鞋。酒店提供24小時前台，前台可應要求提供行李寄存服務、貨幣兌換服務和禮賓服務。餐飲場所包括4家餐廳和酒吧，供應正宗粵菜、熱鬧的鐵板燒、國際美食和燒烤菜餚。
1,111.09.30 房間舒適 衛浴乾淨，早餐豐盛 座位不足，頂樓泳池 夏天很熱，桑拿設施 不敷使用，停車位寬 數量不夠
1,真實的感覺是氣派豪華，很清潔，各健身中心都可以放心的使用的。早餐是國際品質，與歐美地區是一個樣，很可怕的是太完美的
1,10樓房務人員相當客氣，工作也認真，值得推薦。
1,房間不錯，人員服務也很棒，可以看到美麗華摩天輪夜景，早餐建議慢慢品嚐，很不錯吃👍
1,高樓的宴會廳很棒，布幕打開還可以看到松山機場飛機起降、遠處的摩天輪與山景一覽無遺，賓主盡歡。餐點也非常好吃，有水準。
1,1、行政酒廊很讚，菜色算豐富，好不好吃見仁見智 2、房間可以看到飛機起降跟101，小朋友開心到不行 3、離美麗華很近，看電影、逛街都很方便
1,萬豪酒店位在市中心，交通方便。 可以輕鬆地探索周邊環境並享受當地的活動和景觀。  並且首重客戶服務， 員工友善，專業，並且樂意幫助客人。 不論是在餐廳還是客房服務， 員工總是致力於提供優質的服務體驗。 豪華舒適的客房，以及客房的整潔和舒適程度，都很令人推薦。  還有多樣化的餐飲選擇。 無論是國際美食，當地特色還是輕食， 酒店的餐廳和酒吧都能滿足不同口味的需求。 值得推薦給大家有空的時侯來走走看看。
1,設計內裝和硬體設施很舒適，可以感受規劃者的用心，所有的員工都非常的友善且願意幫忙，整個飯店體驗非常的棒！
1,萬豪系列向來不會令人失望 比起高雄萬豪的豪氣萬千 台北的獨具典雅品味 各有千秋 附近有各式各樣的商場和餐廳 交通方便 房間看出去可以近距離欣賞飛機起降 而且一點噪音也沒有 退房前更幸運看到超大彩虹🌈 早餐美味 品項不多但都用心料理 返家時才想起把泳帽忘在浴袍口袋 致電客服後立刻積極處理 隔天立刻回電已尋獲 雖然一頂泳帽不值錢 但服務人員仍認真看待 令人覺得心頭暖暖的 下次到訪台北一定會再次選擇此家酒店
1,2023/09/09 求婚場地 非常推薦求婚來此~我選擇的是有隔間最高層樓(28F)並面向101. 時不時可以看到飛機起飛更遑論好天氣帶來開闊的心境. 於行政酒廊享用早餐體驗也極佳(個人覺得比東方文華更好些) 推薦大家來訪. 一晚房價$20500+服務費$1128+10%.約25000供參(含早餐)
1,服務人員徐偉軒 善解客戶需求，服務態度非常好，詢問是否有不冰飲料，立即請客戶稍待，快速跑回去取來給客人，實在值得誇讚服務優質讚。
1,36樓層宴會廳視野超棒，餐宴菜很豊富&可食到半隻龍蝦
1,這裡真的是有住五星的感覺，不管是早餐還是房間的設備等等，而且洗髮精真的超好洗，好像是英國品牌的，早餐也很好吃豐盛，吃完就會有服務生來收盤，非常棒的體驗！有機會會想在來一次，就算沒有來玩
1,這次來到這裡 主要是參與一場與威士忌有關的活動  場地十分新穎 能夠支援各式裝置設計 在這裡度過了一個愉快的夜晚👍
0,住過這麽多飯店，第一次遇上這樣服務！一入住打開電視，可以看沒有聲音只有刺耳沙沙聲，打給客服報修等了快一個小時再撥客服確認，說在路上了... 等快半小時再撥一樣在路上，詢問客服是否能換房間，客服說要確認一下........又過10分鐘才回電說可以但要等10分鐘....... 這將近2小時裡，我們無法休息無法外出，怕隨時維修人員會來，等換高2個樓層，已經快6點了......... 如此五星級服務，我們也真是驚豔！！！
0,撇除窗外天氣不好沒辦法看到101煙火，這個跨年活動真的是一點都不知道在幹嘛，發餐麵包盒，現場吃洋芋片跟堅果，酒 白 紅 氣泡，飲料可樂雪碧，酒難喝就算了，連個雞尾酒都沒有連個糕點 piazza 都沒有叫什麼派對？主持人就只是被臨時叫上來的員工，要氣氛沒氣氛，真的不知道去幹嘛的，不辦活動折房價還比較實在，五星級飯店比高中生辦的社團活動不如真的傻眼
0,住了這麼多飯店 這大概是唯一一家我不想回訪的 6000的房價欸 名過其實  1.號稱天際客房 但設計的陽台是鎖住不能出去 只能隔著很髒的落地窗 連拍照都沒辦法好好拍 2.隔音太誇張啦 隔壁大吵大鬧就算了 連關門聲跟說話聲都一清二處  一間房間關門 整層都超大聲 隔音不好的我遇過 但這價位隔音還那麼差 我是真沒遇過
0,場地方非常機車，不合理的要求很多，貨梯使用兩趟要休息，搭建材料限制也很多，建議各大活動不要在此辦理
0,半夜12點反應隔壁噪音問題 （連隔壁的電視聲音都聽得到） （有錄影存證） 處理到半夜一點都處理不好 （本來主動說要幫我們換房間，後來又不理會） 我說要報警了才…… 搞不懂星級的飯店 竟然會發生這種情形 大傻眼
0,今天去南港旅展 經過家人討論決定要買住宿餐飲券 排隊去付錢 家人說要去別的地方看 留我一個去結帳 到我結的時候 因為有家人吃素的 就問一下餐劵吃素有沒有別的品項選擇 結果旁邊有一個男的服務生 很不禮貌的問我是會付錢的嗎 是在瞧不起誰啊？ 為什麼我前面的客人都可以問個五分多鍾才結帳 到我的時候後面還沒有到她的就要插在我那邊逼我結帳？ 我還要被這樣不禮貌瞧不起對待 當刻住宿套劵都不想買 最後是因為跟我結的女服務員態度非常好，很耐心的解答我問題，我才跟她買餐飲劵 不然這還沒消費就要受你這樣服務生的態度，還說是五星級國際飯店 我去別國的marriott也沒有這樣子 😡😡😡
0,晚上11點入住  在床上躺一下再洗澡   吹頭髮時  發現吹風機出風口  卡了相當多灰塵  便也不吹頭髮  凌晨三點退房  並對櫃檯人員出示吹風機照片 只得到幾句不好意思 對此次住宿經驗相當失望
0,"奇葩的五星級之旅～8月26跟團入住,進房間乍看不錯，没水冲馬桶，没水洗手，更别講刷牙洗澡，晚間趕到19樓健身房排隊搶洗澡，因為健身房說晚上十點打烊，但澡間祇有３間～排水還堵了。，眼看就十點了，飯店才表示排完洗完為止。 停水雖然不是故意的,但是飯店處理事情的態度真的不好。是真的，配不上五級格調"
0,凌晨3:00還有一堆人聚在一樓大聲喧嘩嘻笑，住附近的民眾根本不用睡覺
0,"2022的聖誕肋眼牛禮籃組$4,980 七道菜/6人食用 就是長這樣 南瓜飯超小一顆 花椰菜就只是燙過 箘菇很味道只有黑胡椒 一般般的馬鈴薯泥 肋眼牛要附的兩個醬沒有給 小法國麵包更是一個年輕人都咬的很吃力 很糟 糟透了 還不如去吃快炒還比這些好吃 最難吃的聖誕餐！怎麼會是一間萬豪酒店的水準？"
0,房間很美.床很好睡 但是房間有臭水溝味！第一次反應後，房務人員進房間熟悉的到浴室打開排水孔倒水，告知是因為存水彎乾掉，加水就不會了，於是放心到樓上酒吧喝酒，半夜回房間發現還是臭，這次櫃檯說會幫忙換房間，過十分鐘後又打電話告知要換的房間也有問題，一波三折終於到新房間，洗澡發現超大一瓶的洗髮精沒了，狂壓一陣子只得到兩粒米大小的洗髮精克難的洗，吹風機的風量比按住不放的陽春吹風機還小一半，已經分不清在住五星級飯店還是參加整人節目……
0,首次過年入住台北萬豪四人房…. 一晚花了上萬費用、怪自己沒認真上網看評論、真是笨蛋⋯⋯過年會被當羊宰！ 有五星級名氣、只有二三星水準…. 早餐就跟其他網友評論一樣，真的很差勁！沒有人稱讚！吃飯動線有如蝗蟲過境、小心用餐時間一到，食材趕緊收！連個咖啡機趕緊關閉！ 20樓餐廳也是高高在上，可能自己不是什麼名流名人，要用餐要靠運氣！下午就滿位嘍…..沒有位子自己只能選其他地方吃，好家在還有一樓的小餐廳可以吃….要不然去101吃還有位置歐！
0,可以奉勸想來這辦尾牙的人希望看到這篇評論可以三思：公司尾牙辦在萬豪酒店36樓，整體來說因為服務生感到非常不爽，服務生一直急著狂收菜，明明菜還有剩很多，桌上放菜位子也沒有滿，時間也還早，不懂是再趕幾點？還有一個戴深藍色口罩的男服務生很沒禮貌，直接用吼的說要不要收菜。我覺得如果服務是這種品質的話，餐廳可以收一收了，我是絕對不會推薦親朋好友來這吃飯或辦尾牙！ Ps 36樓的廁所靠窗面的洗手台格局很怪，女廁和男廁可以透過窗的倒影看到對方，女生要小心
0,今年外帶年菜品質與去年相比實在是相差甚遠，無論是菜式口味還是食材新鮮度都令人失望，這次訂了兩萬多元的菜品，沒有一道是滿意的，除了蘿蔔糕是一如既往的好吃，其餘年菜品質皆下降。只能說去年外帶年菜吃了讓家人十分驚艷，所以母親早早就決定今年和親友們一起過年要再次訂購，沒想到這次餐點讓大家都大失所望，明年大概不會再訂購了。
0,疫情解封後品質下降很多，廁所馬桶水閥有問題，整晚流水聲吵到不能睡，Check in 服務態度不佳。完全不是五星飯店該有的品質。
0,入住時間：大年初二 房間（831）有令人作嘔的排水孔臭氣 同行友人兩間房間都delay到將近5點半才入房無任何一點表示 無迎賓水果 廁所乾濕分離縫超大洗完澡滿地水 整間房間只有廁所有抽取式衛生紙 吹風機風超小還沒有涼風 唯一的一分給服務人員態度非常好
0,假日滿心期待入住萬豪 房內設備和客房餐飲都表現不錯 But！一早起床去吃早餐看到大排長龍的隊伍是怎麼一回事，餐廳如果塞不下這麼多客人就該在入住的時候選擇用餐時段（還是說就算這麼做也塞不下客人，那飯店就是打定要讓客人想吃早餐就得等30分鐘-1小時？？？） 因為原早餐地方排隊，於是有少數民眾到另外一邊加開的餐廳排隊，我與友人也過去排隊，直至加開的餐廳也滿數，服務人員引導大家回原處餐廳排隊，說沒位子了，只剩一人座位，話一說完大家正解散排隊隊伍要走，後面馬上帶兩位剛到的旅客入坐？？？感！覺！非！常！差！我與友人也是兩人呢？？？ 這間真的超不推 來度假就是要吃好睡好 搞得一肚子氣沒早餐吃只好回房間打負評⋯
0,隔音超級差，隔壁房交談聲，小孩子走路蹦蹦跳跳聲非常明顯，感覺整個床頭板都在震動！完全睡不好！沒有五星級的品質
0,其宴會廳的服務是我見過最瞎的，服務生完全狀況外且一問三不知，已經說了有一個人確定不會來，就不用分他的菜了，還是堅持要分，還說要問主人家，超級瞎。
0,"12/17入住，訂四人房，用品通知了三次才補齊，房間隔音極差（需要耳塞），凌晨一點隔壁吵雜（開party),通知兩次依然未任何改善,僅請示值班經理，早餐以告知蛋奶素，給了擔仔麵（肉燥魚丸），完全不推薦"
0,誇張的用餐體驗  本日中午於1F GARDEN KITCHEN用餐，於就坐時就已經告知將使用餐飲禮券結帳，剩下不足的金額再使用信用卡補足，當下服務人員JOHNSON也告知沒有問題並將餐飲禮券收走，沒想到最後拿到結完帳的帳夾才發現餐廳是使用信用卡刷了全額，向結帳店員詢問他才表示是因為刷的信用卡可以另外折扣(9折還是85折)所以不能跟餐飲禮券並用，就直接幫我刷掉全額了(且刷的金額還是比我使用禮券的金額還貴)，禮券的部分直接還給我要我下次再來使用就好。  WHAT?請問結帳刷卡的金額不都要先跟客戶確認嗎?確認完以後金額有變也不管就直接刷下去了?還是其實你們想刷多少就多少? 另外信用卡提供的折扣明顯較少還硬強迫客人使用也是第一次遇到。  另外這件事經我反映後，結帳人員告知是當初的服務人員JOHNSON沒有講清楚才會變成這樣?我請他再去跟JOHNSON確認他又回我JOHNSON已經不在這了。(???)。最妙的是15分鐘後JOHNSON又出現來跟我們不好意思，說是結帳人員根本搞不清楚真的不是他的問題。(???)  這種”優質”服務真的不能只有我體驗到，建議大家想訓練忍耐力可以多多光臨，看服務人員怎麼當著客人的面鬼扯、互踢皮球及亂刷客人的卡。
0,一到假日 停車場就滿位 車輛時常排隊到馬路上 影響交通 就連送貨的車輛也堵在外面 如果是來吃喜酒的賓客久等 這樣沒關係嗎？ 如果是來住宿的旅客久等 這樣也沒關係嗎？ 是沒有派人想出一個辦法解決嗎？ 在這邊講也沒有用，他們也不會看評論， 然後就繼續擺爛
0,服務人員態度傲慢。 飯店動線不明，有如迷宮，會跑錯電梯。問服務人員也有一搭沒一搭的，好像我們應該很熟悉？身份比他們低的平民百姓？ 菜色普普，價格高貴！就只是在賣View～
0,今日約下午4:20分左右到這裡，向門口一名男性接待人員詢問事情，服務態度極差這是高級酒店該有的服務品質嗎？
0,牛肉麵一碗$660，菜單上寫說屬於20分鐘上菜的品項，最後大概等了45分鐘。我是中午時段用餐，座位大概目測含我們這組60%滿，在沒有客滿的情況下還需要這麼久，對商務用餐的客人來說太誇張了。不是不能體諒服務業同仁的辛苦，但若有困難可以不用標示20分鐘上菜，用餐感受不佳。
0,5/28 中午5樓喜宴，服務生在收盤子時把剩餘的鱸魚湯汁全灑到我裙子上，一句抱歉或處理或即時反應都沒有。簡單處理後還是留下油漬，真的很無奈！雖然看起來就是來PT或實習的小朋友，但既然要出來工作，就該拿出你應有的態度，會發生這樣的事也反映出飯店給的教育不及格。
0,可能因為人太多要作分流 會員被移動到行政酒廊 餐點的部分 櫃檯人員說都一樣 說實在的大同小異 沒錯 Garden  Kitchen還是稍微多一點選擇  可是最令人不解的還是 行政酒廊 煎台區的油煙....... 用餐時已經感覺非常濃烈的油煙味 直到離開回到房間 大家的衣服 包括放在旁邊沒穿的外套 都有非常！非常！非常！重的油煙味  希望萬豪能夠解決這件事 這樣的用餐體驗 真的讓人很不舒服........
0,除了裝潢設計燈光有五星級其他全部都沒達到標準的一間飯店。 check-in跟check out都可以搞20分鐘起跳，然後東漏西漏。 入住的房間飄出像臭水溝一樣的味道，處理半天最後只是越來越臭，換房也等了很久，最後換到的房間浴室洗澡備品擠不出半點東西，然後又再等了一陣子最後換得一整大罐洗髮乳拿給你，也沒有要幫你換上浴室的意思。 早餐入座的登記人員跟服務人員態度也都差，建議大家可以嚐嚐早餐的葡萄汁，長得像葡萄汁喝起來像水，那這樣餐牌應該改叫葡萄風味水就好。 這次接觸到的所有服務人員態度都像被突然抓來上早班的超商店員，以上所有入住體驗皆已反應給飯店，台北還有很多優質飯店，大家如果有五星級的口袋，建議再挑挑看選選看。
0,1. 服務品質不佳～ 家族過年團聚來入住，3個月前就預訂，9個房間竟連1間面101的view都沒😥，最後經過一番爭取才勉強換一間給我們。  2.房間隔音差，空調聲音也大， 雖然風量已經轉最小還是吵，睡眠品質很不好。  3.早餐選擇性少，尤其中式的清粥是糊的，配菜全是罐頭菜。  總言，除了大廳，真感覺不到是個星級的飯店😰。
0,入住萬豪心得分享如下： 優點- 房間色調協調。燈光柔和。乾淨  缺點- 大廳像迷宮 房間沒有迎賓水果 冰箱空的。其他飯店起碼有幾瓶飲料可用 廁所光線太暗 廁所空間太小沒質感。沒有尊榮感 淋浴間小。二人洗空間無法 隔音非常非常非常非常非常的爛 半夜隔壁愛愛的男女叫聲無法入睡 隔壁講話聽音樂很清楚 建議要去住宿恩愛的人請三思這飯店的隔音 早餐餐廳大排長龍。拿餐動線規劃不佳 早餐選擇多。但口味普通 馬桶竟然不是TOTO很意外  這樣一晚8000多CP值不高
1,豐富的歷史文物，認真看展覽的話，一天根本逛不完，雖然已經來過蠻多次的，總覺得看不膩、看不完。每件文物都有時代意義和故事。若只安排一、兩個小時停留，只是來拍個照到此一遊、走馬看花的話，會很可惜。  從捷運士林站搭公車前來，班次很多，回程也是。展覽場地規劃很用心，導覽設備也很齊全，國際級水準。工作人員親切客氣，從服務台到展覽室，每個環節都做得不錯。環境乾淨舒適，連暫時休息的座椅都考量到了。每次到來，都會想要離開時買點紀念品，卻又到時間快結束時匆匆離去，只好等下次再訪。
1,台北故宮博物院是世界上收藏中國古代文物最豐富的博物館，其特色主要有以下幾點：  收藏品豐富：台北故宮博物院收藏品超過65萬件，涵蓋了中國五千年的歷史，從新石器時代的玉器、陶器，到唐宋元的書畫、瓷器，再到明清的青銅器、玉器，應有盡有。其中，最著名的文物包括《清明上河圖》、《翠玉白菜》、《肉形石》、《定武蘭亭》等。  文物品質高：台北故宮博物院收藏的文物大多是精品，其中不乏國寶級文物。這些文物不僅製作精良，而且具有很高的藝術價值和歷史價值，是中華文化的瑰寶。  建築宏偉：台北故宮博物院的建築是仿照北京故宮建造的，氣勢恢宏，具有中國傳統的宮殿風格。  台北故宮博物院是中國文化的寶庫，也是世界藝術的瑰寶。它不僅是台灣的一個重要景點，也是世界各地遊客必到之地。  以下是台北故宮博物院的一些代表性文物：  《清明上河圖》：北宋張擇端繪製的絹本設色長卷，描繪了北宋汴京城的繁華景象，是中國繪畫史上的傑作。  翠玉白菜》：清代乾隆年間的玉雕作品，玉質細膩，雕工精湛，是玉雕中的珍品。  肉形石》：清代乾隆年間的玉雕作品，形似一塊肉，雕工逼真，是玉雕中的奇葩。  定武蘭亭》：晉代王羲之的書法作品，是中國書法史上的瑰寶。  這些文物不僅具有很高的藝術價值，而且也蘊含著豐富的歷史文化信息，是研究中國歷史和文化的重要資料。
1,來過故宮好幾次，但都是走馬看花，這次跟團來有導覽解說，才知道有那麽多的點故，之前只知道翠玉白菜，原來還有肉形石跟毛公鼎稱為故宮3寶，廁所的標示也很有藝術，讓人一看便知道，裡面的展覽很多，值得停留一整天仔細觀看，但還是覺得很有收獲，建議一定要聽導覽才會不虛此行！
1,"🌟國立故宮博物院 臺灣重要景點 裡面會有不定期的小展覽 補充小知識！ 在臺灣人只要出示學生證就可以免門票 外籍學生在臺灣就讀出示學生證一樣有優待票 For international students studying in Taiwan, you can show your student card to get a discount."
1,國家級的博物館，可以了解歷史和避暑的好地方！ 國人：憑身分證只要門票150元 國人且有學生證0元 小朋友12歲以下免費入場  館內空調相當充足，若和我一樣體虛，建議帶個小外套，我逛了4小時，有點冷到🥲 一館共有三層樓可以逛，暑假期間有很多人，父母可以帶小朋友來玩闖關，也有許多外國人來參觀 今天就好幾團有韓國團、日本團，還有歐美團，館內也有導覽解說，停車的地方也相當多，搭公車也能到達，交通便利。 館外還有至善園可以逛，休閒寧靜的地方。 很可惜這次沒有看到翠玉白菜🥬本尊 不過有看到東坡肉，真的超像控肉的！ 還聽到有人說：I want to eat it.🤣  一樓跟四樓可以吃午餐，不過價格稍貴，我在一樓吃午餐，在四樓享受下午茶，下午茶真的不錯，有四樓的風景可以看，抹茶蛋糕稍微甜了點，但搭配微澀的紅茶歐蕾整體還不錯，另外，桂花鳳梨酥很好吃😋
1,國立故宮博物院 館藏文物豐富，一日可能看不完， 有些區域也不時會有不同特展， 公車紅50可從劍潭捷運到館內B1下車， 其他路線可達門口。
1,去過北京故宮，跟台北故宮氛圍差異很大，北京的就像置身在歷史之中，台北的更像是一個館藏豐富的博物館，兩者各有千秋！ 來故宮搭公車過來很方便，有直達館前的，也有需要通過至善園的！ 國人買門票150，十八歲以下不收費！ 館內也滿多求新求變的特展，更有許多親子友善的活動跟展館，也很適合帶小朋友來感受，值得一再回訪！
1,故宮1-3樓為展區.4樓為餐飲區.地下一樓還有兒童館及紀念品區！最有名的肉形石跟翠玉白菜在3樓展出.公車大部分都有到士林捷運站所以很方便.冷氣空調超強建議民眾記得帶件外套.門票我是在klook購買$150就不需要現場排隊.只要掃碼就能入館超級快速.除了有飲水機+販賣機之外地下一層也有販賣飲品類商店.購票時也可以追加導覽介紹！值得票價
1,"歷史中的世界極品…..  $150 欣賞費,我這種小老百姓的天空是乾隆皇帝的收藏，社會資源控制者你要控制誰的天空？  這裡的收藏是蔣經國留下的資源，蔣經國之後的資源你獨留給了誰用啊？”本土”的皇親國戚，一群自稱自己不是中國人的民進黨員，在中國賺大錢，在台灣抹紅別人，手段厲害才能使用現今的國家社會資源？蔣經國之後的台灣資源控制者是一群孬孬族群。  有比這更好康的事嗎？一天的時間可能不夠，至少要去三天才能看完收藏。還不包括輪流展覽的項目。  如果你去過大英博物館、美國國家博物館，這裡的收藏當然是世界級的，不是只是國家級。  小時候記憶中的文化洗禮，就記得對周朝的銅器雕刻以及圖騰設計印象深刻，這次更喚醒我對周朝銅器雕科的精緻度的讚嘆。3000多年前的中華文化就能夠有如此優異的雕刻技術真是不可思議，這更優於我們現在的雕刻技術。  3000 多年前的周朝社會到底發生了什麼事？使他們對美的追求如此的卓越。面對眼前的精緻的藝術創作，更使我想去探究3000多年前的周朝社會的文化底蘊。  沒有離開台灣之前我不知道我們的文化是世界級的，離開台灣之後覺得很幸運，因為世界上不是每個人都有如此高文明的文化蘊釀你的背景。  看看每一個細節，單單一個掛耳的勾環的山羊雕刻都是很高深的手藝的積累的人才做的出來的豐沛完滿。除了立體浮刻，底部平面部份仍有講究的細雕。3000多年前對美的講究，對比現在摩登的社會都做不出來的精緻。我們人類到底發生了什麼事？  不過仍然必須提醒大家，歐洲的建築文明是超越中華建築文化的。義大利的雕刻技術，建議熱愛雕刻欣賞的人可以去探索，在雕刻技術的追求以及精緻度，他們與我們是可以分庭抗禮的。尤其義大利人，由於對人體解剖醫學探索的發達，故用大理石材，以人體形象為雕刻主題的神乎其技的傳統工藝是令人嘆為觀止的。  但當我追溯西方世界對人體解剖學的發達，本來的用意是為了醫學研究，但是他延伸了歷史上希臘一向對人體健美的欣賞，而將人體的研究也用至了雕刻藝術。當解剖人體與人體形象美的追求混合在一起，似乎也模糊了人體的價值，人的身體肢體與生命被分開對待，人的身體與生命價值分離之後的西方觀念，我隱隱約約認為是造就第二次世界大戰猶太人肢體被大量肢解的原因。這是我們在教科書沒有讀到的西方價值。他對我們真實的世界造成了檯面下重大的影響。一種無法放在枱面上正式述說討論的價值，無法放進教科書解釋的價值。是一種研究醫學對人身體肢體研究，冷靜到對生命對肢體沒有感覺的對待的態度。  這是我們從來不知道的西方的面目，西方的價值。雲端制度就是用這種態度在統治我們這個人類世界。承接西方價值的台灣有我沒有發現過的台灣人的殘忍，是把人的價值只當作發一張好牌壞牌，如此功利冷靜到沒有人的感覺、失去成為一個人的溫度。物種演變成不具資格成為人的一種生物。"
1,好久沒來故宮了，雖然是平日，參訪者比想像的多，大多是外國人，但參觀空間寬敞人不擁擠。  古物的展示和介紹做得很棒，建議預留半天以上時間，才能簡單的看完。
0,五星飯店早餐竟然在沒有排隊沒有客滿的情況下趕客人，只因一個鐘頭用餐時間到！住飯店隔日的早餐不就是度假之人的重點壓軸戲嗎⋯一間五星飯店竟無法容納下等值的住客，早餐來來去去所有住客皆不可能於同一時間內用餐，在還有空位也無人等候的情況下，難道不是讓住客悠閒享用為主嗎⋯⋯太差太差了，這怎可稱之為五星！
0,今天去吃了早餐，真的讓人感覺很差，菜色普通，限時ㄧ個小時，帶小孩去吃，被排到取餐要走很遠的位置，但房間的感覺住起來是舒服的，工作人員很沒溫度，對了入住的客人好像當賊在看！下次不會在來了！
