rate,comment
1,非常舒服的飯店～值得推薦～ 泡湯泡的很舒服～很讚
0,我們家女兒跟其他幾位高中畢業同學，昨天入住該旅館，由於她發生一些事情，導致我們一直沒法聯絡上她，由於擔心女兒的安危，所以晚上10:30 致電該旅館，但得到的都是制式的S O P的答案：要求我們提供訂房者的名字，而我們只能請他們設身處地站在爸爸媽媽擔心女兒的立場，請其協助查詢昨晚入住的群體，同時有五六個女生一起入住的，不會有太多群。 …
1,住宿過兩次，每一次的住宿體驗都很滿意，喜歡服務人員熱情的介紹嘉義周邊的景點和店家，讓我們可以更加知道如何安排行程，玩的更盡興，無邊際泳池超美，讓人放鬆。
1,服務人員很不錯!!房間明亮乾淨!很舒適
1,服務不錯，房價也便宜，賺到了！
1,非常用心的一間文旅 主題鮮明，處處都充滿特色 接待人員親切和善，早餐精緻、吃的很飽 …
0,除了大廳和頂樓泳池可以拍美照之外，其他全部一無是處! 尤其是早餐，住過全台幾十間飯店，茶樣子的早餐絕對最爛沒有之一! 已經爛到我不知道怎麼評論... 總之茶樣子的早餐沒有最爛，只有更爛!這是我第一次看到早餐整個人怒氣值直接爆滿! …
0,首先，我很肯定服務人員的辛勞和友善態度，但是，我無法接受洗澡洗到一半時沒有熱水，反應後給的回答竟是：同ㄧ時段洗澡的人多就會有這樣的問題，請問關我什麼事！！旅店的設備不夠完善卻要消費者來承受這樣的結果，整身水，天氣又冷，要我等5-10分後看水溫是否正常？這是什麼邏輯？？1晚4600的房價？！
1,房間乾淨，服務好，推！
1,個人就是為了無邊際泳池去的🤣 房間算是舒適 不過沒到很驚艷 但是整體來說我還會二訪的👍🏻 …
0,房間隔音超差、床很硬 枕頭又扁睡到早上都腰痠背痛、游泳池的水不是很乾淨、早餐更是不予置評了，一顆星是給早餐的餐廳服務人員，有個戴眼鏡的女生很親切。
0,跨年去住，我覺得不是滿乾淨，而且配置動線極怪一晚快要四千的金額我覺得cp值 很低
1,喜歡承億文旅系列的飯店，住過淡水的已經很棒了，嘉義的也好棒喔👍 …
1,有質感的文旅，地理位置方便，軟體服務和硬體設備都俱全，無邊際泳池不大，但視野佳~ 唯獨早餐，種類是不少，口味沒有特色，非常普通…… 其他縣市也有承億文旅的分館， …
1,房間小但是床超大！有湯池先加80分😆，但是房間跟浴室中間沒有小小的門檻，小朋友玩水的話水會淹到房間 …
0,服務人員非常親切 房間適中，床好睡、浴缸很大 隔音稍微差一點 …
1,泳池一級棒，孩子玩得很開心，服務態度專業
0,服務人員態度很好，大廳很美。但房間隔音不佳，床鋪和枕頭都偏硬，早餐選擇也蠻少的，實際感受和網路評價有一段差距。
0,大廳環境跟服務好  可是房間不行  床頭枕頭處竟然是電源插座  射燈當頭照  浴室也不行  洗澡跟廁所沒有隔開  排水也不行  2700多錢  不值
0,泳池很棒，但房間和廁所好小，小到沒辦法放洗手檯，廁所一打開門就是馬桶，旁一小淋浴間。服務人員，很冷淡，早餐麵包和鬆餅都放到乾掉，沒有用盒子裝。XBOX 整個飯店只有一張片子，沒有任何選擇性。離車站有一段路。 以這房價實在CP值不高啊！
0,原本不想來留負評，覺得事情過去我們也已經去玩回家了。 但就在前幾天我接到工作人員的電話，告知我說有張發票沒有開到詢問有無需要補，核對過地址後，我收到了一封同音異字寫錯姓名的信件 。先前沒問到我卡號，從旅行訂房網上，找出我的資料直接刷我的卡，那我想再找出我的資料把我的姓名寫好，不是什麼難事吧？我已經不計較前者，但如果連顧客的姓名都能如此不在意，那貴旅宿要如何做到賓至如歸呢？ …
0,主要想給3.5顆星。 房間設施很棒，有免治馬桶。 服務也不錯，可惜沒有主動招待客人用茶， …
0,設計風格讓人感到舒適，服務人員親切有禮，樓上有無邊境泳池，景觀還不錯，房間內有浴缸可以泡澡！文旅附有停車場，十分方便！唯獨床單部分有點髒汙、異味，告知服務人員後，有立刻幫忙處理！
1,桃城茶樣子的服務非常好，入住是在下午3點後，我們1點就來checkin，儘管飯店說，3點才能給房卡，但他讓我們寄行李，在美麗的大廳等候時，接待人員還會端來冰鎮的烏龍茶給我們喝。 …
1,這是一間很有特色的旅店，在頂樓還設有無邊際游泳池，真的很漂亮，服務人員很有耐心及親切，在入住時介紹很詳細，雖然入住房間有發現一些小缺失，但是整體很滿意很舒適，還附有停車場真的很方便，唯一需要改進應該是早餐的菜色跟口味上還有待加強。謝謝，桃城茶樣子，服務人員。
1,環境乾淨整潔，四人房雖然不大，但住起來挺舒適，房間內的設計風格也讓人喜歡
0,冷冷的天想要泡個熱水澡 飯店提供了獨特的茶湯 但是入住到退房都沒有熱水 推薦給喜歡泡冷泡茶的朋友們🤙🤙🤙 …
1,二訪 還是很喜歡 好的服務，乾淨舒適的環境
1,很棒的飯店，不管是噱頭十足的頂樓無邊際泳池或是高空酒吧，到房間整體的設施，在在都給人一種度假的舒適，推薦給想到嘉義玩但是又不耐熱的人，價位上還能接受，還有健身房等樓層，真的很讓人放鬆待在裡面休息～（房間的馬桶是免治，某些房型還能泡湯！；酒吧要提前預約，非飯店散客似乎低消價錢不一樣）
1,房間有浴缸（茶浴 有自動窗簾很酷 推推👍 …
1,茶樣子，雖然房間小小的，但就覺得很舒服自在，因為叫茶樣子，所以房間泡湯也是用茶湯。 離嘉義最大的百貨公司很近，對面有麥當勞，肯德雞，好市多全聯也不遠。 飯店頂樓的泳池，因為入住時都是冬季，就沒體驗，晚上化身為酒吧，氣氛不錯。 …
0,帶一歲兒 三人住四人房和式 卻沒有照片上看到的那麼寬敞
1,早餐美味好吃！房間漂亮
1,"一切都很不錯!像飯店名字一樣,很有誠意!"
1,CP值高、住得舒服溫馨
0,停車場真的很不ok 怎不整地規劃更完善點呢？ 嬰兒推車是要怎麼推？ …
1,房間很漂亮，服務人員親切❤️
0,Pros: 晚上付費的酒吧氣氛很好 餐點酒水不錯 晚上的泳池不會那麼擁擠 很浪漫 …
1,服剛好是在政府補助春遊時訂房，價格很優惠，服務人員很親切，設施都不錯，除了浴室些許設計不良外，沒太大缺點，房間還附上一張明信片，會一年後寄回來，很特別。整體來說是間舒適的飯店～
1,房間乾淨整齊，洗髮精好好用👍 …
0,優:免治馬桶.浴缸佳 缺:隔音差.房間小，雖已盡力增加空間感，但視覺效果擋不了實際體驗。
1,很不錯啊！還比同天的耐斯王子便宜快2000元。各項設計跟備品都看得出用心。  唯一美中不足的就是浴室的水會流到房內地板，真的很可惜。
0,"當初訂婚，替公婆訂了房間兩間，晚上11點才入住，想說隔天一大早7點儀式希望可以把行李留到下午再取，但飯店人員堅持10點前check out,很不通人情，就摸摸鼻子一早把行李都放在車上，不會說這個飯店爛，但基於嘉義人的人情味，絕不會推薦外縣市朋友入住"
1,房間乾淨，服務人員親切！
0,進房的時候看到是榻榻米的家庭房非常的驚喜，住宿起來算舒服、房間也準備了很好喝的茶葉，露天的無邊際泳池雖然很小但很漂亮，但是去用早餐的時候真的是讓住宿好感打折一半，東西非常的少、動線非常的不好，所有的人都擠在一起，早餐的菜來不及提供、不是缺碗就是缺杯子，以四星級又得到優質住宿獎來說，這一點真的很不優，以住宿的價位來說，早餐也讓人很失望
0,房間整潔（浴缸、洗手台周圍）如果再加強，我想會是很好的飯店選擇。早餐選擇06:30-07:30這個梯次，但06:43進餐廳，大部份熟食尚未備齊，牛奶流不太下來，飯店人員處理完是不是可以考慮跟客人說一聲？（只有我一個人，剛好我也在等） 其他部份都尚可
1,環境清幽靜謐，晚上空中花園有美景有美酒喝，真是一種享受，值得推薦喔
1,服務人員親切態度，衛浴設備也不錯
1,樓頂有游泳池，不過有開放時間，而且大概間隔一個小時就要消毒一次，而且下水也有人數限制，要把握時間。
0,房間配置雖然非常好又漂亮但是床明顯沒有清理的很乾淨，健身房設備有跟沒有一樣還不如廢除，早餐完全不及格早知道去外面吃
1,承億品牌的旅店一直都是我覺得很有品質的，每次也都讓我住都很放心，來嘉義的短暫旅遊也沒有猶豫的選擇了桃城茶樣子，不過可能要事先預約，才能訂到房間，房間內的浴缸及衛生用品也準備的很齊全，入住後發現居然有一壺茶準備著可以讓我們做茶浴，與一般提供沐浴鹽或精油相較之下顯得特別，另外盥洗用品是使用我很喜歡的茶籽堂的品牌，如果住房後覺得不錯的話，在樓下一樓大廳也有可以試用與購買的地方。到了晚上還有頂樓的23度酒吧及泳池，如果春夏來這、晚上可以到樓上的無邊際泳池泡一下，一邊欣賞夜景、一邊品嚐酒吧的美酒及美食。
0,大體不錯 細節有待加強 與同集團其他地點旅宿相較略顯不足  大廳環境舒適 有提供雜誌書籍棋類 進門check in有提供涼茶 …
0,慕名造訪以茶為元素的主題商旅 😊1F大廳是讓人最舒服的地方 😊購買住宿券，非常便宜 …
1,茶湯很特別 頂樓酒吧在夜晚的時候很chill 很放鬆的體驗
1,一家讓人非常非常舒服的旅店，回訪率超過，晚上又有高空酒吧、無邊界泳池！房間都是淡淡的精油味，值得來探訪👍 …
1,早餐吃好飽，泰奶好好喝～～ 櫃檯人員服務親切🥰 …
1,來這裡住宿的多半都是為了無邊際游泳池 實際看到的很小 但蠻乾淨的 但好像不主動提供浴巾使用 …
0,品質不到這個價格，清潔度很不足，整體空間配置不順(個人感受)，早餐餐點普通，同樣價位的建議可以多比較
1,有停車場乾淨衛生，使用的都是茶籽堂的洗髮精洗髮乳，房間浴缸很大彩光好，酒吧也很棒。
0,"如果沒有使用冬季補助及其他優惠原價應該是三千多 但是cp值低到令人失望, 房間非常小可能跟日本飯店有得比 房間內的塑膠皮椅已經破損不勘了,還是沒有更換 …"
0,「承億文旅 桃城茶樣子」 亮麗其外，敗絮其內。 沒熱水洗澡竟然會變成常態不停的發生。 …
1,雙人房雖然不大但很整齊舒適，而且還有浴缸超棒的~服務態度很好還能免費租借自行車。早餐還不錯，但完全是衝著無邊際泳池來的，晚上頂樓夜景很棒，是酒吧需事先預約~價格不貴很實惠唷
1,不愧是2019最美飯店 除了頂樓無邊際的泳池是一大享受外 回到房間内還有大浴缸夠兩人一起泡'茶'湯繼續享受 …
1,樓頂的無邊際泳池很漂亮 早餐的牛排也很好吃！
0,晚上預約去酒吧，客戶也只是問問能不能改坐沙發，貴公司小姐非常語帶挑釁得回說：可以啊，低消3500，今天我來辦公事的會沒3500？今天這種服務態度不管到哪裡我想都說不過去，虧這間飯店還是跟周遭企業有合作的，別笑掉人大牙了！
0,對不起 我是住在附近的住戶 麻煩如果有人在最頂樓開趴 拜託請小聲一點 不是尖叫 就是 大喊 當我不用睡覺？房間對面就是你們大樓 真的有夠雖小==
1,1.泡澡茶很特別 2.房內茶壺可以泡茶，茶壺也特別 3.無邊際泳池，小巧有創意，但風景就…至少進出方便，有親切的救生員 …
0,游泳池不大且風景普通。早餐樣式很少且口味普通。房間乾淨，浴缸小有點擠。停車空間足夠。整體來說價位應該要再便宜點才值得。
1,服務人員態度和善，入住前曾幾次電話詢問都能得到很完善的解答 朋友慶生也有代訂蛋糕服務。露天酒吧需要預約時段，但是可能預約的客人沒有按時前來酒吧也沒有特別趕人。整體上感覺舒適！露天泳池不大，但可以欣賞夕陽。唯一的缺點是房間有點小，但是有大浴缸也提供茶湯可以泡澡非常特別！ ㄗ
1,茶湯溫泉很棒很值得來 環境也很優美😍 …
1,樓上有無邊游泳池，旁邊有bar，氣氛超好！ 房間新新的，盥洗用具都是茶味超香又滋潤！ 早餐～有關東煮、各種吐司醬、好多配料，而且新鮮又好吃😋 …
0,停車位根本不夠，開高價車的人要有車子放在大賣場的心理準備，住到套房然後車停大賣場，笑死人，訂房網站也都不會告訴你，除非你心臟很大，不然不要開好車來，住隔壁王子大飯店晚上睡的比較開心。爛！
0,這次住四人房  期待很高 失落感很重 …
0,期待很高 失落感很重  房間的空間沒有很大 …
1,舒適溫馨茶好喝
0,本來只是寫信反應，不過寫了一週都沒回應，看來只有在這才會回?上週末去住，其實硬體設備都不差，就是櫃台跟餐廳的教育訓練都非常不夠，跟他多要一條被子跟我說要收錢??然後又說不用，問他可否在大廳用餐，一個說可以，一個說不行，CHECK …
1,服務很好，早餐好吃，房間非常乾淨跟舒服
0,爛到爆炸，房間灰塵超級無敵多！ 牆壁地板到處都是灰塵！告知櫃檯換了一間房間還是一樣的狀況。價錢跟環境根本不成正比，牆壁地板冰箱旁浴缸角落都是灰塵，很好奇到底有沒有整理。唯一喜歡的只有酒吧。
0,住了很多次，本來非常喜歡。突然發現，早餐錯過預約時段，就算有位也不會讓你現場吃，都已經就坐拿食物了就來趕人走，會要你自己打包一份回房間吃，感覺很差！旁邊人怎麼看我這人東西拿了不吃就走？
1,親切又舒適的旅館，讚👍 …
1,床鋪舒適，服務很好，很多貼心的小地方，馬桶有免治設備，早餐是精緻的buffet，茹素者也會另外現做一份很棒的早餐，頂樓的無邊際泳池很美，只是太高有點腿軟。如果有嬰兒也有提供嬰兒床
0,大致不錯，簡單建議： 1.房間棉被有潮濕的霉味，晚上睡覺一直聞到 2.退房時櫃檯沒有詢問房客住宿感受，亦無提供建議單，只顧著聊天 …
0,基本的清潔0！打開燈，鏡子上的灰塵，非常可怕 防疫期間，改變早餐提供方式可以理解，但食物非常不ok！ 隔音效果極差無比，隔壁開水，洗澡，外套走廊開門走路的聲音，一清二楚！
1,飯店舒適，充滿文藝氣息，9樓酒吧很值得來踩點，除了夜色，服務，餐點，飲品都很優！
0,建築大廳看起來漂亮，但服務需要嚴重加強。 晚餐到餐廳門口沒有人員指引，實在無法知道座哪。 下午車停進停車場，報到入飯店後開車出去一小時回來後，居然被告知在酒吧只暫停幾個小時的人把位置佔滿了，需要出去外面其他停車場！？！ 整體來說，不值得快7000塊的費用
0,我只想給兩顆星，因爲早餐和停車還可以更好些，三顆的是給大廳寬闊和房間乾淨。  早餐真是不行的。 …
1,很有質感的飯店，大廳非常的美，房間也很舒適，有文青風格，用茶泡湯👍屋頂還有無邊際泳池，只是不大，拍拍照挺適合，特色是可寫信給一年後的自己，期待明年收到自己寫給自己的信❤️ …
0,客房的浴室門下面無法隔水，有個縫，水會一直漏到外面，跟櫃檯反應也只是拿毛巾擋在門外.....很好奇是否一直這樣幫客人處理.... 馬桶的洗屁股沖洗，也壞掉.... 早餐種類普通 頂樓的游泳池不錯
1,飯店乾淨整潔，服務人員態度親切
1,很棒 會再入住
0,"1) 4人房房內佈設略顯簡單, 棉被和床墊有很大改善空間； 2) 晚餐餐廳似乎因為人手不足，出菜速度很慢，從入座後到主菜上桌，已逾一小時； 3) 早餐食物補充略顯緩慢； 4) 夜間頂樓酒吧消費稍高!"
1,很漂亮的設計旅店，服務非常好，停車時會協助旅客，在辦理入住時也有提供茶水。整體空間規劃很不錯，房間雖然沒想像中的大，但處處可見用心，泡澡有附茶湯，小點心也很有特色，像提供的茶飲是茶葉而不是茶包，也有附上嘉義旅行小本子，看得出來有在用心推廣在地文化；旅館附有健身房及露天游泳池，健身房器材較少，但有另外附水，很貼心；游泳池很漂亮，但風景其實蠻普通的。最後有辦了會員卡，但僅限電話及官網訂房才能累計點數，不然會推薦用agoda訂房，有時可用較便宜的價格訂到，會覺得非常的物超所值！
1,超棒的飯店，因為較晚回到飯店，詢問櫃檯特約停車場位置，服務人員立刻出來門口看看附近路邊停車格位置還有指引特約停車場，揪甘心。 房間浴缸很舒服，茶香浴特別，飯店到處都是茶類主題佈置及小巧思，很喜歡。 早餐部分，中西式選擇多，豆漿濃又好喝，還有嘉義雞肉飯可以選擇，吃的很滿足。下次有機會來到嘉義還會再入住，也謝謝服務人員的熱情與幫忙。
0,"2017特地和朋友特別約去跨年，沒想到整個很毀心情，當初有先告知頂樓酒吧跨年有低消1000元/人，去了理所當然的點餐喝酒。現場位置不算大，客人都是預約的(我們預約時說是最後一桌)，可服務生不夠，我們的餐點根本就是半小時以上才來""一樣""，完全覺得被坑錢，低消沒有問題，可是點餐不來拖到離場時間真的很無言，雖然不說趕我們走，可是下一場的客人都來了，服務員在旁邊打掃，我也待不下去，結帳時人員也無任何歉意的感覺，很失望。至於隔天的早餐，東西少，連基本的煎蛋也沒有，東西也是沒了才補，都還要等餐點，最可怕的是盤子很髒....能看到一圈上個盤子的灰黑色水漬!!太不推薦了!!"
1,整體服務態度好到可以蓋過一些小瑕疵，連續假日這麼忙碌所有服務人員服務態度好到比五星飯店都還好超多，下次有機會一定會在入住
1,超級美～床又大又舒服 各種貼心和文青小設計真的心臟被爆擊(⁎⁍̴̛ᴗ⁍̴̛⁎) 很喜歡整體的整潔度表現 地板光腳走都不會有灰塵
1,這次來算是二訪 對這間印象很深刻 滿多小細節 …
1,一間以茶為主、以人為本的藝文飯店。令人舒適又放鬆的環境，入房後還有著淡雅清香味道，及各式各樣貼心小設計。 休閒活動莫過於頂樓的無邊際泳池了，水不深約120cm，旁邊還有救生員，不管大人小孩都可以很放心的玩水。 入夜後，頂樓的酒吧是吹風品酒放鬆的好去處
1,我最棒的度假首選！ -------------- 更新2020/11/23 …
0,入住一晚7千多元換來的是浴室排水孔小導至淹水至客廳.洗澡水不熱.馬桶不通.早餐簡單又不好吃.CP值超低
1,入住一天 超級讚 樓上還有酒吧可以晚上上去喝酒！
0,購買Costco一泊二食方案， 因原餐廳整修導致要至另一個地點用餐， 餐點跟原本差異極大，感覺非常差勁。 要購買請三思！
1,Ricky 一級棒 服務好 100分
1,很好的一間旅店，備品優質、房間乾淨，不過浴缸有點小，廁所和淋浴有分開！  但飯店旁附設停車場車位不多，如果停滿就必須去旁邊的賣場（特約停車場）停放！ …
1,住宿體驗很舒服 服務人員親切
1,環境舒適優美，房間很新又乾淨，用茶泡湯是第一次體驗，很舒服也很有意境，另外還有提供小型健身房，頂樓有一座無邊際游泳池及小酒吧，位於嘉義市區，去逛夜市也很方便，這次是家族旅遊，不論是長輩或3歲小童都住得很愉快，推推👍 …
0,標準雙人房房間小隔音差，樓上的水管流水聲很明顯，走廊聲音也很大，可以清楚聽見交談聲，週一的早餐菜色非常少，餐廳內也很擁擠
1,有趣的建築物外觀，令人印象深刻。位於市區，逛街吃飯都方便。 不論是擺設及裝潢，讓人感覺舒服、心情愉悅。在房內提供茶湯供旅客泡澡，滿特別的。浴室也有免治馬桶。 印象最深刻的是無邊際泳池，景觀佳，但泳池小，不太適合游泳，比較適合戲水及拍照。房內隔音差，（機車）停車位擁擠。但整體而言仍是推薦，有機會會再次入住體驗。
0,入住時要泡澡時發現水溫完全不熱，告知櫃檯卻只得到目前系統正常，過了半小時會熱了之後開始洗澡，卻洗到一半又沒熱水，對於這樣的飯店狀況覺得非常失望，和同行者都遇到同樣狀況，連這基本的問題都沒辦法解決，之後不會想再來了。
1,服務人員專業親切，房間也很舒適
1,隔音似乎不是很好 聽見了隔壁老司機才懂的聲音 樓上的泳池很文青，IG放好放滿
1,它的好，我沒有福份體驗，但從要離開時，三歲女兒不願意離開，我想它是成功了！  讓我老婆感到窩心事，原訂二天的住宿行程，因為我的急診診斷結果需要住院，櫃檯服務人員同意讓我們延後時間再來住宿，真是很感恩！ …
1,首次入住茶樣子，不只房間設計有許多小巧思，房間的茶泡湯真的是晚上洗完澡後一大享受，服務人員都非常親切，且重頭戲無邊際游泳池也是美的沒話說，下次還會想來拜訪～
0,原本看網路的評論，很喜悅的訂房，期待一天裡，最喜悅的💕早餐， 結果細數早餐呈列的熱食區：青菜🥬、爌肉、炸物、炒蛋；好了～～其他就清粥、醬菜（包括醬瓜，土豆、泡菜、麵筋）😤😤😤 …
0,6/15 帶著老婆女兒入住了歲時記房型，不論是在網路上或是check in時，都是標榜著一房一廳的格局，但實際入住後，發現所謂的一房一廳僅是在床鋪旁邊有放沙發茶几，僅能算是比較大的房，真正的一房一廳應是兩個獨立的空間。 …
0,從某天晚上十點半接到旅館來電確認預約的電話就開始一段驚奇之旅...首先當天下午4點左右進到旅館後，櫃檯人員的態度沒有很親切，晚餐也是只有失望，隔天早餐也是平淡無味，住宿清潔算乾淨，但晚上睡覺時空調開關的顯示燈一直亮著實在困擾阿...總之，只來住宿可以，但其他的讓人不敢恭維啊...
1,氣氛超好！環境很整潔
0,上午和孩子們游完泳後回到房間想洗熱水澡，結果沒熱水....小朋友們開始狂打噴嚏，，去電服務台有管道問題所以熱水要排隊，最後準備要退房了才來電還要不要熱水？回家後小朋友們全感冒…一整個火大。但還得說，服務態度還是很好的，只能說硬體敗絮其中。
1,住宿很舒服，茶葉也很好喝，泳池很棒
1,設備高級，服務貼心，早餐普通，可以泡湯我覺得很讚。
0,今日透過電話訂房入住的價值$8000元的歲時記房型，外出買了食物回來享用卻有人使用房卡開了我們的房門！而且是感應並且推開！幸好我先生馬上把門關回去，才沒被整個打開房門！兩張房卡好好的在房內！居然會有第三張房卡可以感應？！這真的很欠安全考慮！通知櫃檯人員卻得到的不可能有房卡通用的問題！那我們剛剛是見鬼嗎？！第二次住宿的經驗還真是太令人感到驚喜了！若是帶有龐大現金還是年輕單身女子入住可能要好好慎選一下！太扯了！
1,因為前陣子入住承億潭日月，感覺很棒所以購買了3張熟客住宿券，這次環島到台北就住了3天。 住宿券是提供水鳥套房，但住宿時才知道直接幫我升等成4人房🥰 房間內有一個大浴缸可以讓小孩泡澡，也讓我消除了一些身體的疲憊。 …
1,感謝主！超級喜歡，很棒的旅館，很棒的浴缸，當初看照片特別喜歡這裡的浴缸，因為覺得很漂亮。昨天現場來果然如預期一樣，很滿足。 樓層的指示牌是特別的投射燈，我覺得很好奇，不知道為什麼會這樣設計。 …
0,1203房間整潔度糟糕，床頭兩旁紅色油漆牆面白斑、地毯上有許多白色小點一看就知道沒整理過、浴室毛巾架生鏽、浴室前黑色地墊周圍發霉嚴重、浴室發霉嚴重、淋浴的花灑孔佈滿水垢看到當晚不敢使用、燈具上灰塵未清、小吧台圓桌搖晃嚴重、沙發灰塵多、桌面有菸疤、窗簾上有許多污漬 大廳旁的飲水機、檯面沾了許多泡麵醬料或是沖泡飲的乾固痕跡 …
1,出差續住多日，平日$2400/晚，覺得很符合需求，房間空間蠻大的，有除濕機，插座多👍，乾淨整潔度高，浴缸在房間裡可以一邊泡澡一邊看電視，服務人員超親切有禮貌，早餐蠻豐盛多樣，每天都不太一樣，有些奇奇怪怪令人驚喜的食物，有一天竟然有涼麵、涼拌小菜、海蜇皮，這個價位物有所值，CP值算非常高。 …
0,打掃有待加強!!!! 打開冰箱就看到一盒吃一口的食物感覺很差! 廁外浴缸旁的腳踏墊始終都是濕的........ 連拖鞋踩上去都是水滲出來......很不優! 隔音不良，對聲音較敏感的不建議 還會有馬達聲...... 第一次在旅店房間聽到馬達聲
1,機械式停車場略嫌不便，健身房與兒童遊樂室設備不足（只有一台跑步機跟一台WII主機可以玩），早餐還不錯，冷氣太強怎麼調都太冷，房間蠻乾淨的。
0,房間清潔度確實有待加強 床櫃的登台 有食物殘留與桌面都是黏的 枕套有兩片髒污 或許是洗不掉的殘留 …
0,地點方便，週圍機能完整，鄰近全聯以及超商，步行五分鐘距離可以到淡海輕軌漁人碼頭站。 設施老舊，清潔程度有待提升。 四人房訂價偏高，不太值得。停車場先到先停，但離開後不保留。B3是機械車位，空間偏小。 …
0,房間走文青風，提供的早餐也還算不錯，還有販售沐浴用品、文創商品（個人覺得很喜歡）  大廳擺設很舒服、好看。可是房間內的物品偏舊，浴室花灑打開後，有轟隆隆的叫聲，害我不敢再用。入住期間為清明連假，每晚4000多，以這樣的住宿品質，個人覺得太貴。
0,很潦草的飯店。 5000一晚的雙床房，住三人。竟然連衣櫃都沒有？ 浴室隔間是玻璃隔間？那個沖水噪音，完全擋不住。 …
1,很愛承億文旅～  最喜歡嘉義的桃城茶樣子～ …
0,當天退房前決定續住一晚，下樓繳費時請櫃檯人員讓人整理房間，補備品，員工收費後說會馬上請人清潔；我還特地告知「房間濕氣重，有股味道」務必請清潔人員把除濕機水倒掉後繼續開著。 …
0,開了冷氣地板還是會潮濕 這個就算了 …
1,環境整潔，傢俱有質感，設備新穎，淋浴水溫水壓穩定，浴室小小一間乾溼分離，很快就乾了，而且房間竟然還有放國際牌除濕機，超讚的，過敏嚴重如我最需要的就是除濕機了！ 被我這種有潔癖又愛挑剔的人稱讚就表示是真的很讚哦！
0,3/20.21跟家人入住三人房  一開始進房就不太舒服，房間有奇怪的味道 …
1,房間滿大的，冷氣很冷也可以開暖氣，有除濕機但因為太吵就關了。窗簾髒污嚴重，拉起時嚇一跳，洗手台也不乾淨，水槽口很黃，完全不敢用手壓下堵水鈕。房間內的裝潢沒有維持，和其他分館差很多。男服務員很沒精神，女生友善很多。
0,飯店提供明信片能寫下旅遊心情，飯店幫忙寄出。對此感到非常貼心 但將明信片交付櫃檯時，服務人員告知，會超過一年才會寄出，因為沒空處理，反問我還要投入飯店提供的郵筒嗎？ 讓人整個感受不舒服。。。。。
0,早餐很好吃，有四個時段自由選，服務人員很專業，房間有個大陽台，採光通風都很好，下次會再來！停車是機械式，限1.8噸，大車要注意喔！ 5/11追評，2顆星 …
1,真的住的很舒心，房間空間大，讓人會再想回住，交通也很方便，附近便利商店也很多，服務更不在話下的好，總而言之，個人住後的感覺超越評價的五星！超值！！
0,家庭房的廁所把手快掉快掉，尿騷味超級重，洗澡間狹小很難洗澡，其他部分中規中矩。 早餐很普通，選擇也不多，加減吃填飽肚子而已。
0,很喜歡飯店提供的沐浴用品，是選用茶籽堂的商品。 但是浴室的設備有待升級，尤其是蓮蓬頭的部分，固定座不夠緊，所以一開水的時候，蓮蓬頭就會掉下來⋯差點被砸到。 另外在小床的部分，因為底部可能是用組裝合板，所以較不穩固，所以在睡的時候一旦有翻身，床的搖晃幅度會很大。 不然整體入住感受是還不錯，房間也還算是乾淨寬敞。只不過在設備上真的要再加強。
1,112.1.28訂了家庭房，浴室跟廁所的霧面玻璃讓家人感到隱私不足怪怪的，另外空調沒有暖氣，今天寒流來有點可惜只能關掉，服務人員態度很好很親切；早餐的確如評價中很好吃，中西式都有，咖啡、豆漿、牛奶都不錯。
1,價格實惠，房間很大👍早餐讓人驚豔～～～ 美中不足處是洗手台有點髒污 …
0,-房間置物空間不足 -浴室空間小（開放式洗臉盆/乾濕分離） -房間有窗但看不到海景 …
1,這次入住房間寬大舒適，尤其浴缸很大，泡澡可以舒壓，乾濕分離，服務人員也非常禮貌，早餐不錯呀，期待下次再來住一晚
0,房間跟網路照片一模一樣，非常潮濕，除濕機要一直倒水，早餐普通可以吃飽，機械地停非常難停建議不要停，健身房只有跑步機，傻眼
1,櫃檯人員服務很好，入住左岸家庭房，房間乾淨舒適，房間光線充足，退房時停車單忘了給櫃檯，電話告知，馬上幫忙處理繳費，服務真的很細心，有機會下次還會再入住～
1,價格便宜，房間乾淨清爽，服務人員態度親切和善，這次經驗很令人滿意。 …
0,曾在台中承億住宿過，覺得整體還不錯，但這次淡水真是糟糕的住宿經驗，廁所發霉嚴重，一看就知道久未除霉，大的化妝鏡邊框超厚灰塵，一看也是累積有段時日，小化粧鏡也是髒髒有水痕，很多地方灰塵明顯，等於平日在整潔度上不夠乾淨，以上我都有拍照存證，我們還買專案，覺得很後悔 …
1,"還沒到check in時間 ，但服務人員先讓我們check in,等待進房！坐在沙發上！感覺很舒適！希望不會讓我們失望！"
1,房間室內空間大，價格合理，整齊清潔，對出外人是不錯的選擇。
1,來住的時候是平日，CP值超高的，內部乾淨整潔舒適，床超大，斜對面是全聯，下次有機會到這附近一定再光顧
0,整體大樓老舊只是有重新拉皮 (1)早上5點多被房外傳來轟天巨響吵醒，原來是老舊水管的聲音 (2)室內由於較老舊所以有些插頭無法好好插上會脱落 …
1,房間很棒，床好大，櫃檯人員也很優秀，安排的房間超優的，浴室也很美，附近有一間臭豆腐很好吃喔
